2014.06.20,06:00,1.70448,1.70465,1.70447,1.70462,592
2014.06.20,07:00,1.70463,1.70493,1.70449,1.70470,796
2014.06.20,08:00,1.70469,1.70540,1.70462,1.70523,1014
2014.06.20,09:00,1.70521,1.70544,1.70431,1.70491,1523
2014.06.20,10:00,1.70490,1.70578,1.70460,1.70529,2633
2014.06.20,11:00,1.70527,1.70588,1.70508,1.70586,2344
2014.06.20,12:00,1.70584,1.70594,1.70426,1.70509,2125
2014.06.20,13:00,1.70506,1.70555,1.70397,1.70414,2437
2014.06.20,14:00,1.70415,1.70448,1.70323,1.70367,2436
2014.06.20,15:00,1.70367,1.70420,1.70227,1.70251,2898
2014.06.20,16:00,1.70252,1.70310,1.70181,1.70217,3101
2014.06.20,17:00,1.70217,1.70234,1.70152,1.70173,3055
2014.06.20,18:00,1.70175,1.70175,1.70048,1.70124,2410
2014.06.20,19:00,1.70125,1.70181,1.70076,1.70094,1589
2014.06.20,20:00,1.70095,1.70121,1.70020,1.70064,1366
2014.06.20,21:00,1.70065,1.70123,1.70046,1.70115,982
2014.06.20,22:00,1.70116,1.70153,1.70084,1.70145,945
2014.06.20,23:00,1.70148,1.70169,1.70084,1.70110,1182
2014.06.23,00:00,1.70124,1.70206,1.70123,1.70176,458
2014.06.23,01:00,1.70184,1.70214,1.70172,1.70183,403
2014.06.23,02:00,1.70182,1.70225,1.70181,1.70196,588
2014.06.23,03:00,1.70195,1.70198,1.70101,1.70115,904
2014.06.23,04:00,1.70115,1.70269,1.70092,1.70242,1068
2014.06.23,05:00,1.70242,1.70348,1.70218,1.70337,1019
2014.06.23,06:00,1.70336,1.70384,1.70322,1.70331,927
2014.06.23,07:00,1.70330,1.70439,1.70328,1.70399,952
2014.06.23,08:00,1.70400,1.70442,1.70372,1.70379,1183
2014.06.23,09:00,1.70380,1.70485,1.70351,1.70371,1681
2014.06.23,10:00,1.70366,1.70405,1.70261,1.70294,2712
2014.06.23,11:00,1.70296,1.70311,1.70153,1.70197,2430
2014.06.23,12:00,1.70197,1.70269,1.70133,1.70161,2093
2014.06.23,13:00,1.70160,1.70247,1.70129,1.70227,1720
2014.06.23,14:00,1.70228,1.70237,1.70065,1.70065,1909
2014.06.23,15:00,1.70064,1.70118,1.70009,1.70073,2498
2014.06.23,16:00,1.70073,1.70096,1.70023,1.70093,2751
2014.06.23,17:00,1.70099,1.70160,1.70049,1.70074,2812
2014.06.23,18:00,1.70074,1.70106,1.70012,1.70085,2349
2014.06.23,19:00,1.70087,1.70183,1.70084,1.70173,1644
2014.06.23,20:00,1.70172,1.70217,1.70092,1.70216,1057
2014.06.23,21:00,1.70215,1.70234,1.70191,1.70225,948
2014.06.23,22:00,1.70224,1.70284,1.70198,1.70265,847
2014.06.23,23:00,1.70264,1.70285,1.70233,1.70259,852
2014.06.24,00:00,1.70255,1.70281,1.70232,1.70260,304
2014.06.24,01:00,1.70258,1.70299,1.70228,1.70281,739
2014.06.24,02:00,1.70281,1.70286,1.70191,1.70229,805
2014.06.24,03:00,1.70231,1.70265,1.70179,1.70250,702
2014.06.24,04:00,1.70251,1.70251,1.70196,1.70222,824
2014.06.24,05:00,1.70225,1.70225,1.70165,1.70198,800
2014.06.24,06:00,1.70198,1.70258,1.70198,1.70254,795
2014.06.24,07:00,1.70254,1.70272,1.70225,1.70231,975
2014.06.24,08:00,1.70229,1.70254,1.70194,1.70194,940
2014.06.24,09:00,1.70193,1.70303,1.70189,1.70217,2198
2014.06.24,10:00,1.70224,1.70310,1.70202,1.70253,2261
2014.06.24,11:00,1.70250,1.70293,1.69774,1.69835,4137
2014.06.24,12:00,1.69835,1.70048,1.69726,1.69997,3536
2014.06.24,13:00,1.69997,1.70048,1.69893,1.69910,2450
2014.06.24,14:00,1.69915,1.69961,1.69863,1.69906,1996
2014.06.24,15:00,1.69906,1.69953,1.69853,1.69913,2308
2014.06.24,16:00,1.69917,1.69990,1.69833,1.69849,2264
2014.06.24,17:00,1.69845,1.69846,1.69667,1.69695,3029
2014.06.24,18:00,1.69697,1.69720,1.69658,1.69688,2146
2014.06.24,19:00,1.69689,1.69721,1.69650,1.69717,1324
2014.06.24,20:00,1.69717,1.69921,1.69711,1.69815,1425
2014.06.24,21:00,1.69822,1.69881,1.69786,1.69806,1397
2014.06.24,22:00,1.69807,1.69857,1.69774,1.69839,1017
2014.06.24,23:00,1.69834,1.69873,1.69826,1.69841,776
2014.06.25,00:00,1.69837,1.69862,1.69817,1.69829,419
2014.06.25,01:00,1.69821,1.69855,1.69820,1.69833,304
2014.06.25,02:00,1.69832,1.69844,1.69770,1.69795,400
2014.06.25,03:00,1.69794,1.69808,1.69749,1.69768,541
2014.06.25,04:00,1.69768,1.69783,1.69716,1.69771,876
2014.06.25,05:00,1.69769,1.69769,1.69721,1.69755,806
2014.06.25,06:00,1.69754,1.69776,1.69740,1.69773,714
2014.06.25,07:00,1.69771,1.69773,1.69702,1.69712,759
2014.06.25,08:00,1.69710,1.69735,1.69603,1.69627,1189
2014.06.25,09:00,1.69627,1.69775,1.69531,1.69584,2309
2014.06.25,10:00,1.69585,1.69620,1.69520,1.69566,2236
2014.06.25,11:00,1.69565,1.69816,1.69514,1.69752,2464
2014.06.25,12:00,1.69753,1.69772,1.69655,1.69690,2110
2014.06.25,13:00,1.69692,1.69754,1.69649,1.69697,1917
2014.06.25,14:00,1.69698,1.69752,1.69623,1.69732,1742
2014.06.25,15:00,1.69730,1.70035,1.69694,1.69973,3578
2014.06.25,16:00,1.69974,1.69995,1.69877,1.69922,2951
